STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,AWND,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150528,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,70, , ,W,2400,4.03, , ,W,9999,30, , ,W,9999,310, , ,W,9999,12.1, , ,W,9999,19.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150529,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,65, , ,W,2400,4.03, , ,W,9999,50, , ,W,9999,160, , ,W,9999,12.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150530,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,67, , ,W,2400,5.59, , ,W,9999,180, , ,W,9999,180, , ,W,9999,14.1, , ,W,9999,25.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150531,1.46, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,57, , ,W,2400,5.59, , ,W,9999,80, , ,W,9999,60, , ,W,9999,19.9, , ,W,9999,28.0, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150601,0.72, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,58, , ,W,2400,51, , ,W,2400,10.29, , ,W,9999,70, , ,W,9999,70, , ,W,9999,16.1, , ,W,9999,29.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150602,0.37, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,55, , ,W,2400,50, , ,W,2400,6.26, , ,W,9999,60, , ,W,9999,50, , ,W,9999,14.1, , ,W,9999,19.0, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150603,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,70, , ,W,2400,52, , ,W,2400,4.70, , ,W,9999,150, , ,W,9999,180, , ,W,9999,10.1, , ,W,9999,16.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150604,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,65, , ,W,2400,54, , ,W,2400,5.14, , ,W,9999,60, , ,W,9999,80, , ,W,9999,12.1, , ,W,9999,16.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150605,0.13, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,70, , ,W,2400,55, , ,W,2400,2.91, , ,W,9999,80, , ,W,9999,50, , ,W,9999,8.9, , ,W,9999,14.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150606,0.19, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,76, , ,W,2400,60, , ,W,2400,4.70, , ,W,9999,330, , ,W,9999,50, , ,W,9999,8.9, , ,W,9999,21.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150607,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,74, , ,W,2400,55, , ,W,2400,3.80, , ,W,9999,190, , ,W,9999,180, , ,W,9999,12.1, , ,W,9999,23.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150608,0.06, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,79, , ,W,2400,63, , ,W,2400,6.04, , ,W,9999,250, , ,W,9999,240, , ,W,9999,15.0, , ,W,9999,27.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150609,0.01, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,68, , ,W,2400,4.92, , ,W,9999,290, , ,W,9999,280, , ,W,9999,15.0, , ,W,9999,25.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150610,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,65, , ,W,2400,3.13, , ,W,9999,230, , ,W,9999,250, , ,W,9999,13.0, , ,W,9999,19.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150611,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,W,2400,72, , ,W,2400,4.47, , ,W,9999,250, , ,W,9999,250, , ,W,9999,14.1, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150612,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,73, , ,W,2400,4.47, , ,W,9999,170, , ,W,9999,240, , ,W,9999,13.0, , ,W,9999,23.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150613,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,86, , ,W,2400,72, , ,W,2400,5.37, , ,W,9999,360, , ,W,9999,320, , ,W,9999,14.1, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150614,0.36, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,66, , ,W,2400,2.68, , ,W,9999,230, , ,W,9999,210, , ,W,9999,10.1, , ,W,9999,18.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150615,0.57, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,64, , ,W,2400,4.70, , ,W,9999,70, , ,W,9999,60, , ,W,9999,17.0, , ,W,9999,25.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150616,0.27, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,79, , ,W,2400,65, , ,W,2400,2.24, , ,W,9999,290, , ,W,9999,310, , ,W,9999,8.1, , ,W,9999,13.0, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150617,0.00,T, ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,66, , ,W,2400,3.80, , ,W,9999,160, , ,W,9999,50, , ,W,9999,12.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150618,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,71, , ,W,2400,64, , ,W,2400,3.58, , ,W,9999,200, , ,W,9999,170, , ,W,9999,8.1, , ,W,9999,15.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150619,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,68, , ,W,2400,3.80, , ,W,9999,60, , ,W,9999,30, , ,W,9999,10.1, , ,W,9999,16.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150620,0.00,T, ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,75, , ,W,2400,64, , ,W,2400,5.37, , ,W,9999,80, , ,W,9999,60, , ,W,9999,15.0, , ,W,9999,21.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150621,0.64, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,71, , ,W,2400,4.47, , ,W,9999,300, , ,W,9999,310, , ,W,9999,16.1, , ,W,9999,29.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150622,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,87, , ,W,2400,70, , ,W,2400,4.92, , ,W,9999,260, , ,W,9999,260, , ,W,9999,13.0, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150623,0.02, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,90, , ,W,2400,75, , ,W,2400,5.82, , ,W,9999,250, , ,W,9999,250, , ,W,9999,16.1, , ,W,9999,27.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150624,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,84, , ,W,2400,68, , ,W,2400,4.70, , ,W,9999,340, , ,W,9999,360, , ,W,9999,13.0, , ,W,9999,19.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150625,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,65, , ,W,2400,3.13, , ,W,9999,240, , ,W,9999,250, , ,W,9999,13.0, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150626,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,81, , ,W,2400,69, , ,W,2400,4.47, , ,W,9999,60, , ,W,9999,80, , ,W,9999,16.1, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150627,1.12, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,71, , ,W,2400,58, , ,W,2400,7.38, , ,W,9999,60, , ,W,9999,80, , ,W,9999,16.1, , ,W,9999,23.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150628,0.29, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,73, , ,W,2400,62, , ,W,2400,5.37, , ,W,9999,60, , ,W,9999,90, , ,W,9999,18.1, , ,W,9999,25.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150629,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,76, , ,W,2400,63, , ,W,2400,4.92, , ,W,9999,250, , ,W,9999,250, , ,W,9999,12.1, , ,W,9999,19.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150630,0.04, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,68, , ,W,2400,4.92, , ,W,9999,170, , ,W,9999,170, , ,W,9999,14.1, , ,W,9999,25.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150701,0.39, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,69, , ,W,2400,4.25, , ,W,9999,260, , ,W,9999,270, , ,W,9999,14.1, , ,W,9999,31.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150702,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,80, , ,W,2400,69, , ,W,2400,1.12, , ,W,9999,40, , ,W,9999,50, , ,W,9999,8.1, , ,W,9999,12.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150703,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,66, , ,W,2400,2.91, , ,W,9999,60, , ,W,9999,20, , ,W,9999,8.9, , ,W,9999,13.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150704,0.00,T, ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,75, , ,W,2400,69, , ,W,2400,3.36, , ,W,9999,100, , ,W,9999,50, , ,W,9999,8.9, , ,W,9999,14.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150705,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,68, , ,W,2400,1.57, , ,W,9999,180, , ,W,9999,170, , ,W,9999,6.9, , ,W,9999,12.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150706,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,83, , ,W,2400,72, , ,W,2400,2.91, , ,W,9999,160, , ,W,9999,160, , ,W,9999,12.1, , ,W,9999,18.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150707,0.12, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,75, , ,W,2400,4.92, , ,W,9999,240, , ,W,9999,250, , ,W,9999,13.0, , ,W,9999,23.0, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150708,0.00,T, ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,77, , ,W,2400,3.13, , ,W,9999,280, , ,W,9999,270, , ,W,9999,13.0, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150709,0.30, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,79, , ,W,2400,68, , ,W,2400,4.70, , ,W,9999,70, , ,W,9999,170, , ,W,9999,12.1, , ,W,9999,18.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150710,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,84, , ,W,2400,72, , ,W,2400,4.70, , ,W,9999,20, , ,W,9999,300, , ,W,9999,12.1, , ,W,9999,21.0, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150711,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,69, , ,W,2400,2.46, , ,W,9999,40, , ,W,9999,50, , ,W,9999,10.1, , ,W,9999,15.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150712,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,W,2400,72, , ,W,2400,2.01, , ,W,9999,240, , ,W,9999,250, , ,W,9999,6.9, , ,W,9999,12.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150713,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,88, , ,W,2400,73, , ,W,2400,2.68, , ,W,9999,160, , ,W,9999,180, , ,W,9999,10.1, , ,W,9999,18.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150714,0.42, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,82, , ,W,2400,73, , ,W,2400,2.68, , ,W,9999,160, , ,W,9999,180, , ,W,9999,8.1, , ,W,9999,16.1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150715,0.12, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,81, , ,W,2400,72, , ,W,2400,4.47, , ,W,9999,10, , ,W,9999,10, , ,W,9999,13.0, , ,W,9999,21.9, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150716,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,80, , ,W,2400,64, , ,W,2400,5.59, , ,W,9999,50, , ,W,9999,60, , ,W,9999,15.0, , ,W,9999,23.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150717,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,81, , ,W,2400,67, , ,W,2400,3.80, , ,W,9999,180, , ,W,9999,190, , ,W,9999,12.1, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150718,0.32, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,85, , ,W,2400,71, , ,W,2400,4.47, , ,W,9999,260, , ,W,9999,240, , ,W,9999,10.1, , ,W,9999,19.0, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,39.6,40.77889,-73.96917,20150719,0.00, , ,W,2400,0.0, , ,W,9999,0.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,93, , ,W,2400,78, , ,W,2400,3.13, , ,W,9999,260, , ,W,9999,260, , ,W,9999,14.1, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
